time_from_launch[s],elapsed_time[s],launch_clear?,combusting?,para_opened?,air_density[kg/m3],gravity[m/s2],pressure[Pa],temperature[C],wind_x[m/s],wind_y[m/s],wind_z[m/s],mass[kg],Cg_from_nose[m],inertia moment pitch & yaw[kg*m2],inertia moment roll[kg*m2],attack angle[rad],altitude[m],velocity[m/s],airspeed[m/s],accel[m/s2],longitudinal accel[m/s2],normal_force[N],Cnp,Cny,Cmqp,Cmqy,Cp_from_nose[m],Cd,Cna,latitude,longitude,downrange[m],Fst[%],dynamic_pressure[Pa]
0.022099999999999922,0.022099999999999922,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.889662931034524,0.644805862068972,0.5076,0.019887931034482602,0.0,0.0,0.6829189345001824,0.0,6.821906939287239,6.821906939287239,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862398728918,139.98490599999693,0.0016566278175657854,16.360034060919006,0.0
0.023099999999999916,0.023099999999999916,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.8894666835700225,0.6448016024340838,0.5076,0.019882860040567787,0.0,0.0,0.6829189345001824,0.0,6.822180748687433,6.822180748687433,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862398610965,139.98490599999664,0.001810358666086623,16.360389030493018,0.0
0.02409999999999991,0.02409999999999991,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.889270436105521,0.6447973427991956,0.5076,0.019877789046652973,0.0,0.0,0.6829189345001824,0.0,6.822454580068167,6.822454580068167,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623984877775,139.98490599999636,0.0019709116679760322,16.360744000067033,0.0
0.025099999999999904,0.025099999999999904,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.88907418864102,0.6447930831643075,0.5076,0.01987271805273816,0.0,0.0,0.6829189345001824,0.0,6.822728433432087,6.822728433432087,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623983593554,139.98490599999604,0.002138287097063196,16.361098969641045,0.0
0.026099999999999898,0.026099999999999898,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.888877941176519,0.6447888235294194,0.5076,0.019867647058823344,0.0,0.0,0.6829189345001824,0.0,6.82300230878184,6.82300230878184,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862398225698,139.98490599999573,0.0023124852271992806,16.361453939215057,0.0
0.02709999999999989,0.02709999999999989,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.888681693712018,0.6447845638945312,0.5076,0.01986257606490853,0.0,0.0,0.6829189345001824,0.0,6.823276206120075,6.823276206120075,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862398086806,139.9849059999954,0.0024935063322574368,16.36180890878907,0.0
0.028099999999999885,0.028099999999999885,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.8884854462475165,0.6447803042596431,0.5076,0.019857505070993715,0.0,0.0,0.6829189345001824,0.0,6.823550125449439,6.823550125449439,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862397942679,139.98490599999505,0.0026813506861328032,16.36216387836308,0.0
0.02909999999999988,0.02909999999999988,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.888289198783015,0.6447760446247549,0.5076,0.0198524340770789,0.0,0.0,0.6829189345001824,0.0,6.823824066772581,6.823824066772581,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862397793316,139.98490599999468,0.0028760185627425107,16.362518847937096,0.0
0.030099999999999873,0.030099999999999873,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.888092951318514,0.6447717849898668,0.5076,0.019847363083164087,0.0,0.0,0.6829189345001824,0.0,6.82409803009215,6.82409803009215,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862397638717,139.9849059999943,0.003077510236025684,16.362873817511105,0.0
0.031099999999999867,0.031099999999999867,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.887896703854013,0.6447675253549786,0.5076,0.019842292089249272,0.0,0.0,0.6829189345001824,0.0,6.8243720154107965,6.8243720154107965,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862397478883,139.9849059999939,0.0032858259799434433,16.363228787085117,0.0
