0.612	276.7986586
0.613	292.5922294
0.614	366.3650073
0.615	404.1546213
0.616	370.9093202
0.617	302.2703414
0.618	281.1027651
0.619	344.0086545
0.62	414.8401294
0.621	411.5924409
0.622	341.4570742
0.623	275.3892843
0.624	286.1078822
0.625	362.4861641
0.626	406.0591149
0.627	375.9450758
0.628	311.6763828
0.629	293.3177508
0.63	350.1351432
0.631	409.5433332
0.632	398.9619962
0.633	328.3033227
0.634	266.4366938
0.635	286.2721049
0.636	371.4252737
0.637	416.701729
0.638	382.7260044
0.639	307.6700832
0.64	277.3477018
0.641	341.1384331
0.642	428.6667039
0.643	436.3802707
0.644	363.0854546
0.645	280.7032382
0.646	263.9010456
0.647	322.318997
0.648	377.1215969
0.649	370.9350566
0.65	322.6094506
0.651	299.0447126
0.652	341.808805
0.653	405.4965907
0.654	410.3558681
0.655	348.9573965
0.656	276.652819
0.657	271.3584739
0.658	347.4340467
0.659	413.8694995
0.66	401.6018155
0.661	330.6428841
0.662	269.4846189
0.663	292.0615694
0.664	379.8202423
0.665	424.5304968
0.666	387.2360021
0.667	301.9553769
0.668	253.9055181
0.669	299.18565
0.67	388.2103087
0.671	414.2776053
0.672	361.853784
0.673	284.7021845
0.674	264.9096674
0.675	327.1721467
0.676	385.9675653
0.677	372.0110832
0.678	306.4065485
0.679	262.0762123
0.68	294.0665575
0.681	368.3381313
0.682	393.0181133
0.683	347.5014516
0.684	286.8591399
0.685	288.1864029
0.686	354.4527307
0.687	398.0305836
0.688	372.1875614
0.689	304.4199435
0.69	274.3720838
0.691	329.825447
0.692	410.9882482
0.693	422.1958377
0.694	359.5411846
0.695	292.9464113
0.696	287.5135798
0.697	334.9273819
0.698	360.022823
0.699	334.2263714
0.7	286.4645151
0.701	289.2379186
0.702	355.4478715
0.703	404.8507296
0.704	382.9380233
0.705	311.0158152
0.706	258.3468854
0.707	284.5575705
0.708	362.0020747
0.709	390.8672856
0.71	345.9928083
0.711	280.012032
0.712	270.6280503
0.713	341.5833051
0.714	411.1941394
0.715	405.2478055
0.716	333.1797578
0.717	263.5946599
0.718	269.189263
0.719	339.2437438
0.72	380.9734781
0.721	355.6929801
0.722	299.6403264
0.723	288.4976907
0.724	352.2602345
0.725	414.5668334
0.726	401.1165005
0.727	324.7688571
0.728	258.7537656
0.729	272.7286308
0.73	345.5650939
0.731	382.8350777
0.732	352.4318105
0.733	289.3384131
0.734	267.9392093
0.735	321.9525597
0.736	383.172102
0.737	378.8814765
0.738	316.729296
0.739	262.0798889
0.74	282.7903377
0.741	367.5047621
0.742	417.2238103
0.743	385.9516332
0.744	303.0277269
0.745	245.8831145
0.746	278.7031522
0.747	362.2226724
0.748	393.7044173
0.749	351.717319
0.75	278.3845111
0.751	252.2608395
0.752	312.3099885
0.753	388.633121
0.754	395.8625983
0.755	333.4628582
0.756	261.8200738
0.757	270.3559798
0.758	367.2964198
0.759	438.8264542
0.76	415.4504498
0.761	329.9136861
0.762	255.4215146
0.763	260.8322863
0.764	331.2740386
0.765	375.2881848
0.766	352.8815847
0.767	293.2601503
0.768	268.6671818
0.769	320.9635466
0.77	393.4874962
0.771	402.7244127
0.772	341.8443458
0.773	265.256496
0.774	254.6984443
0.775	326.9846386
0.776	390.1956881
0.777	378.0039878
0.778	309.9312098
0.779	252.5721274
0.78	280.9814364
0.781	372.2598684
0.782	412.7089104
0.783	371.3296814
0.784	285.9914556
0.785	229.7145276
0.786	259.7550341
0.787	339.9263712
0.788	376.724521
0.789	350.2221567
0.79	299.0581935
0.791	299.4662993
0.792	365.9360673
0.793	413.1390759
0.794	385.0116418
0.795	303.7128053
0.796	241.2983587
0.797	264.0640428
0.798	343.9559561
0.799	381.3227578
0.8	350.5101593
0.801	291.207366
0.802	279.6713311
0.803	339.7854338
0.804	393.0622329
0.805	375.3972581
0.806	301.9504747
0.807	247.9236434
0.808	280.6162246
0.809	366.3466241
0.81	400.6973649
0.811	358.280101
0.812	286.6728574
0.813	259.2893278
0.814	304.5670087
0.815	360.6858417
0.816	357.3977102
0.817	299.1219218
0.818	255.1678272
0.819	286.1017545
0.82	364.8943558
0.821	400.5502997
0.822	366.2093633
0.823	293.7037968
0.824	260.6692891
0.825	307.5904229
0.826	375.4989782
0.827	382.8056647
0.828	325.1218135
0.829	261.2832861
0.83	273.2592909
0.831	363.0793269
0.832	425.0476759
0.833	400.0024821
0.834	314.5367998
0.835	241.6304808
0.836	254.9153654
0.837	331.841465
0.838	373.8567507
0.839	346.6141586
0.84	285.0269534
0.841	266.1045717
0.842	323.0077521
0.843	383.0336157
0.844	374.5749189
0.845	307.5781675
0.846	245.1441122
0.847	255.2818027
0.848	328.5913253
0.849	377.3728332
0.85	357.4859493
0.851	295.3411221
0.852	267.3141825
0.853	327.0924864
0.854	412.6660164
0.855	424.5157903
0.856	356.8695012
0.857	270.6721699
0.858	239.5507346
0.859	285.2561299
0.86	343.2782309
0.861	349.8103743
0.862	308.9997972
0.863	278.8882092
0.864	311.8736952
0.865	381.4453121
0.866	401.5380873
0.867	350.9047841
0.868	270.2689663
0.869	234.4782127
0.87	282.7106774
0.871	357.3290798
0.872	374.1802941
0.873	327.1292527
0.874	266.8202887
0.875	274.0117742
0.876	360.1600838
0.877	420.3599745
0.878	392.6100075
0.879	307.4065915
0.88	233.1877161
0.881	238.9171289
0.882	311.1371439
0.883	360.6637819
0.884	347.2747262
0.885	299.6207177
0.886	288.6386282
0.887	351.1020965
0.888	412.2885492
0.889	395.6579326
0.89	315.0098594
0.891	234.0468216
0.892	230.812614
0.893	304.8844243
0.894	360.4897548
0.895	347.1068268
0.896	292.6865962
0.897	261.8739977
0.898	302.5718249
0.899	375.2747038
0.9	388.8953871
0.901	328.739616
0.902	246.997133
0.903	221.3060781
0.904	283.2572695
0.905	356.7947431
0.906	366.027983
0.907	315.6667503
0.908	259.4449718
0.909	270.9528192
0.91	346.7465172
0.911	391.2153398
0.912	361.1723822
0.913	281.8478952
0.914	227.7389525
0.915	269.6096242
0.916	371.0968282
0.917	414.4332492
0.918	378.0726182
0.919	301.9958198
0.92	260.6300717
0.921	290.062709
0.922	342.3811335
0.923	345.5013657
0.924	296.1364994
0.925	250.8048946
0.926	278.154109
0.927	362.3011071
0.928	403.5099857
0.929	369.0415929
0.93	290.8446053
0.931	236.7846843
0.932	260.3322648
0.933	322.3140948
0.934	340.0967217
0.935	299.7702339
0.936	251.9323941
0.937	271.1403273
0.938	358.7029133
0.939	417.3120494
0.94	392.9286487
0.941	312.3614613
0.942	237.8251702
0.943	231.7342222
0.944	285.373782
0.945	325.5127617
0.946	318.0835209
0.947	282.1407999
0.948	276.6589467
0.949	344.9131051
0.95	422.4103077
0.951	421.7754765
0.952	345.6582351
0.953	251.1627531
0.954	212.840028
0.955	257.7647525
0.956	325.080145
0.957	343.5429482
0.958	309.8564517
0.959	269.8865969
0.96	298.4748351
0.961	391.0964621
0.962	434.3997934
0.963	386.5288639
0.964	286.030673
0.965	201.8640662
0.966	195.8123355
0.967	260.3224605
0.968	316.1643207
0.969	322.3643421
0.97	297.7076453
0.971	294.5506469
0.972	347.9610302
0.973	402.1533098
0.974	387.0717794
0.975	309.8074299
0.976	229.8321797
0.977	216.285029
0.978	273.2188479
0.979	326.4294677
0.98	329.9332947
0.981	295.8276626
0.982	281.9005935
0.983	343.1605788
0.984	423.6284973
0.985	425.4704882
0.986	347.098248
0.987	253.0746
0.988	210.8460698
0.989	240.7100981
0.99	293.022395
0.991	308.9814141
0.992	291.9206319
0.993	283.2205032
0.994	323.8766619
0.995	379.4636093
0.996	378.1780149
0.997	311.1628803
0.998	231.8028526
0.999	210.2602603
1	267.6328236
1.001	332.0375518
1.002	340.4214905
1.003	299.8829839
1.004	261.0565606
1.005	285.4154505
1.006	357.6256611
1.007	386.4675867
1.008	342.4840791
1.009	264.9292761
1.01	231.5736761
1.011	285.7144829
1.012	366.885863
1.013	385.059438
1.014	335.5401533
1.015	271.4871559
1.016	258.3064425
1.017	305.4003778
1.018	339.6530751
1.019	316.5209537
1.02	257.2696332
1.021	228.5343298
1.022	269.7922301
1.023	336.7975603
1.024	355.3191895
1.025	313.9215773
1.026	251.959356
1.027	235.5407583
1.028	287.8628595
1.029	339.4827247
1.03	331.5375303
1.031	277.6982071
1.032	236.1510787
1.033	264.5885751
1.034	340.7916045
1.035	372.0380451
1.036	333.2018175
1.037	263.7870701
1.038	232.7698059
1.039	270.2554853
1.04	325.5041829
1.041	332.7667498
1.042	289.1435518
1.043	242.6868987
1.044	257.9828991
1.045	326.3865737
1.046	364.6590516
1.047	336.5500006
1.048	266.1082483
1.049	224.306207
1.05	263.9782548
1.051	343.1348424
1.052	368.1959683
1.053	326.7628154
1.054	259.8592053
1.055	232.2366948
1.056	272.2028729
1.057	325.1916694
1.058	328.0606653
1.059	282.899411
1.06	245.8757613
1.061	284.0673533
1.062	378.8790254
1.063	419.4163065
1.064	374.4106961
1.065	285.0772006
1.066	218.601305
1.067	225.2915434
1.068	279.2497443
1.069	305.6001413
1.07	284.8308665
1.071	246.9750732
1.072	263.6669669
1.073	348.9880351
1.074	412.9858831
1.075	391.8562987
1.076	310.7400681
1.077	227.681352
1.078	203.818807
1.079	247.2777823
1.08	292.4488409
1.081	297.140219
1.082	272.819321
1.083	266.0432945
1.084	328.2297902
1.085	412.1917313
1.086	422.0610279
1.087	346.9793703
1.088	245.5755033
1.089	184.7677433
1.09	204.8213011
1.091	267.1928537
1.092	302.4002489
1.093	295.4036247
1.094	281.0929608
1.095	311.7879072
1.096	383.6598681
1.097	408.7712412
1.098	352.5114708
1.099	252.3037335
1.1	179.1069609
1.101	191.0743869
1.102	261.1619573
1.103	308.8429277
1.104	306.5548392
1.105	277.6724707
1.106	280.5034747
1.107	344.0944425
1.108	394.724069
1.109	366.6358522
1.11	281.6321997
1.111	203.1447585
1.112	192.151639
1.113	251.444628
1.114	308.2571182
1.115	315.8616117
1.116	284.6592905
1.117	261.7845331
1.118	293.9207179
1.119	356.6905719
1.12	366.3355942
1.121	308.2816291
1.122	228.6875227
1.123	192.3170873
1.124	232.1374258
1.125	302.6122678
1.126	327.7358964
1.127	300.3584945
1.128	258.3125702
1.129	263.7159886
1.13	322.9685347
1.131	358.0313158
1.132	328.2285646
1.133	258.0282442
1.134	208.1204625
1.135	228.1727947
1.136	292.4439387
1.137	323.9979907
1.138	302.3365207
1.139	256.7193645
1.14	248.2189992
1.141	301.0987224
1.142	349.143679
1.143	334.0217057
1.144	272.7617205
1.145	221.4874584
1.146	233.6914142
1.147	292.0971101
1.148	321.6339185
1.149	297.4429281
1.15	251.1958428
1.151	248.6896077
1.152	308.2779525
1.153	358.5068265
1.154	343.2267581
1.155	281.2976265
1.156	228.6103135
1.157	234.3666883
1.158	281.8785338
1.159	305.6540652
1.16	284.5771791
1.161	246.6625598
1.162	256.2450794
1.163	323.7516566
1.164	371.8664691
1.165	350.258923
1.166	280.4679339
1.167	219.8991549
1.168	218.5339001
1.169	260.9340063
1.17	284.1077962
1.171	267.3350167
1.172	240.9184404
1.173	258.9179883
1.174	322.4292958
1.175	357.5153623
1.176	329.6097514
1.177	263.755206
1.178	216.0693334
1.179	228.0269551
1.18	269.9846403
1.181	283.0072587
1.182	257.5870488
1.183	236.7515947
1.184	263.9684505
1.185	328.9626648
1.186	355.4785101
1.187	317.6533553
1.188	250.2521748
1.189	210.8607763
1.19	229.6949189
1.191	270.6574634
1.192	281.2964009
1.193	256.0710523
1.194	239.7406937
1.195	273.2985082
1.196	332.6049782
1.197	347.2208023
1.198	302.5460885
1.199	240.4306743
1.2	214.4859321
1.201	239.3534222
1.202	273.5276847
1.203	272.0803186
1.204	244.4038843
1.205	238.7651616
1.206	286.9547323
1.207	345.2207163
1.208	349.3740811
1.209	295.3582797
1.21	230.3983805
1.211	213.3020577
1.212	258.1311898
1.213	303.145379
1.214	301.1967658
1.215	263.7172142
1.216	237.0432739
1.217	258.8469069
1.218	304.6527967
1.219	312.7560861
1.22	270.776341
1.221	217.8745581
1.222	208.3753754
1.223	253.3846623
1.224	292.9917564
1.225	286.3664717
1.226	249.6639142
1.227	230.2206768
1.228	262.72575
1.229	312.2168472
1.23	314.6360688
1.231	268.7529698
1.232	222.5022079
1.233	224.4201825
1.234	271.2028299
1.235	302.8034525
1.236	287.6054955
1.237	250.230115
1.238	243.2665805
1.239	286.6532487
1.24	329.2776293
1.241	318.9781671
1.242	263.026008
1.243	217.5657213
1.244	234.8961228
1.245	294.4207394
1.246	320.9586444
1.247	292.4990882
1.248	238.4305884
1.249	213.2959299
1.25	241.7726438
1.251	284.1457881
1.252	286.4130423
1.253	247.4603882
1.254	208.5408237
1.255	220.2030895
1.256	273.9149563
1.257	304.3611175
1.258	285.5282004
1.259	240.0961011
1.26	217.3684089
1.261	249.0928113
1.262	301.1207822
1.263	311.3136221
1.264	273.6919075
1.265	228.4791804
1.266	229.6728591
1.267	282.9827479
1.268	324.3460449
1.269	311.3062689
1.27	258.9535291
1.271	215.743339
1.272	228.8321367
1.273	276.6871342
1.274	295.9698255
1.275	270.9246317
1.276	227.2119691
1.277	214.68447
1.278	254.8026154
1.279	295.3668585
1.28	287.3775446
1.281	240.4049379
1.282	203.1006389
1.283	226.0734398
1.284	286.8101182
1.285	309.4409926
1.286	278.1467558
1.287	229.6226119
1.288	213.2297506
1.289	244.7433597
1.29	276.6050229
1.291	266.4942943
1.292	229.7843835
1.293	215.512937
1.294	246.0228264
1.295	284.8124834
1.296	284.8602795
1.297	248.1908117
1.298	222.6799116
1.299	244.4639359
1.3	288.3114082
1.301	295.5139236
1.302	256.5821037
1.303	216.1097763
1.304	221.233771
1.305	266.2675689
1.306	291.9598493
1.307	271.9920795
1.308	228.2843191
1.309	210.0347604
1.31	238.4097542
1.311	276.1932405
1.312	275.8341564
1.313	238.2884254
1.314	208.1927695
1.315	225.1175163
1.316	271.2212131
1.317	287.5037755
1.318	258.0429507
1.319	215.8695699
1.32	207.6572073
1.321	243.4994337
1.322	272.9651606
1.323	260.4474658
1.324	222.520591
1.325	205.9279663
1.326	233.8262239
1.327	269.5140319
1.328	268.2076032
1.329	235.3667313
1.33	214.9933068
1.331	234.5725795
1.332	270.7738899
1.333	274.4027223
1.334	240.6279867
1.335	208.7773534
1.336	214.5067663
1.337	245.4198593
1.338	258.1434453
1.339	238.8350175
1.34	214.9994345
1.341	221.2619585
1.342	249.7607321
1.343	260.7844901
1.344	240.3608184
1.345	215.4786218
1.346	221.3171079
1.347	250.0462836
1.348	262.0026797
1.349	241.7052389
1.35	212.9441991
1.351	215.1085078
1.352	245.9223319
1.353	263.8079043
1.354	248.0510998
1.355	217.2335991
1.356	212.6868351
1.357	239.1132158
1.358	259.752583
1.359	249.4727295
1.36	223.7559382
1.361	220.9543473
1.362	248.1724286
1.363	267.988231
1.364	253.3086787
1.365	219.1099053
1.366	204.2195595
1.367	221.8440914
1.368	244.2923599
1.369	241.163549
1.37	221.6320725
1.371	220.3611845
1.372	245.6980575
1.373	264.6804909
1.374	253.3037765
1.375	224.5317069
1.376	214.5655923
1.377	232.1337492
1.378	248.5731811
1.379	238.6254497
1.38	213.0067018
1.381	207.3777835
1.382	228.1850501
1.383	246.0583671
1.384	239.4220526
1.385	221.1357276
1.386	219.3047666
1.387	233.3899306
1.388	240.1291908
1.389	228.4620228
1.39	213.3902967
1.391	216.2347817
1.392	228.8848351
1.393	229.9498318
1.394	216.1416405
1.395	207.2417482
1.396	212.7419846
1.397	221.8440914
1.398	220.7962522
1.399	213.4785358
1.4	214.6305461
1.401	222.276708
1.402	224.3883183
1.403	218.5522833
1.404	215.8904042
1.405	220.2104427
1.406	222.8392322
1.407	218.8035195
1.408	213.4074543
1.409	213.5091744
1.41	214.542307
1.411	212.7910063
