0.438	283.7805763	
0.439	268.5115378	
0.44	253.7069801	
0.441	249.2227188	
0.442	259.7734173	
0.443	279.5352958	
0.444	295.0751793	
0.445	296.1328227	
0.446	284.0452935	
0.447	268.5961003	
0.448	259.8677841	
0.449	263.4512714	
0.45	278.0634189	
0.451	292.7294902	
0.452	296.4073443	
0.453	287.5282863	
0.454	272.0987018	
0.455	259.7979281	
0.456	259.0478959	
0.457	272.0374246	
0.458	288.9572693	
0.459	296.7786838	
0.46	292.2429497	
0.461	278.3293617	
0.462	262.4328453	
0.463	253.3773091	
0.464	256.707109	
0.465	270.8449714	
0.466	288.0111502	
0.467	295.7234914	
0.468	287.2917566	
0.469	267.143832	
0.47	248.9812869	
0.471	244.8916503	
0.472	256.8750084	
0.473	274.1392306	
0.474	283.044025	
0.475	277.5548186	
0.476	263.2429291	
0.477	252.3809427	
0.478	252.546391	
0.479	263.1583666	
0.48	277.95312	
0.481	286.5625586	
0.482	285.5894775	
0.483	277.853851	
0.484	270.0189555	
0.485	265.8631397	
0.486	267.500465	
0.487	275.2679556	
0.488	289.0455084	
0.489	305.4150843	
0.49	311.2449917	
0.491	299.0753511	
0.492	277.6381555	
0.493	259.2672681	
0.494	251.9752881	
0.495	260.2280937	
0.496	279.6835865	
0.497	297.0875206	
0.498	302.1808767	
0.499	290.0639345	
0.5	268.417171	
0.501	252.2792227	
0.502	251.5757611	
0.503	265.4133655	
0.504	280.5647518	
0.505	286.8088927	
0.506	281.8405419	
0.507	268.717429	
0.508	256.6985302	
0.509	253.2363717	
0.51	259.4033033	
0.511	271.6158379	
0.512	285.8921866	
0.513	296.7321132	
0.514	297.9012811	
0.515	286.5968738	
0.516	268.5581085	
0.517	253.8013469	
0.518	253.2155374	
0.519	273.9921655	
0.52	305.2091931	
0.521	321.8238777	
0.522	310.2020547	
0.523	275.9407786	
0.524	239.4097971	
0.525	219.960432	
0.526	227.3271701	
0.527	254.4496591	
0.528	282.1015826	
0.529	292.3213845	
0.53	279.4102905	
0.531	253.2474015	
0.532	232.1202682	
0.533	229.598101	
0.534	246.4235789	
0.535	270.7971753	
0.536	283.5109569	
0.537	275.3905099	
0.538	254.8026154	
0.539	237.3986813	
0.54	234.1203542	
0.541	249.0793303	
0.542	272.7506906	
0.543	290.4230186	
0.544	289.5087636	
0.545	269.2076462	
0.546	243.2347164	
0.547	227.3982516	
0.548	230.0098834	
0.549	250.7963158	
0.55	278.711731	
0.551	297.9588816	
0.552	295.9036462	
0.553	274.2397251	
0.554	249.1945313	
0.555	236.2760841	
0.556	239.6205905	
0.557	255.2818027	
0.558	270.532458	
0.559	276.8133651	
0.56	274.1465839	
0.561	267.3068292	
0.562	261.725707	
0.563	262.9206113	
0.564	270.6084417	
0.565	279.2436166	
0.566	285.5894775	
0.567	287.1863599	
0.568	285.4534423	
0.569	280.9054527	
0.57	275.0081405	
0.571	272.2837587	
0.572	274.7091081	
0.573	280.6248034	
0.574	288.6141173	
0.575	296.0825755	
0.576	296.9772218	
0.577	289.9793721	
0.578	279.4213203	
0.579	270.0238577	
0.58	267.4257069	
0.581	276.0118601	
0.582	291.2392301	
0.583	303.1147404	
0.584	305.676125	
0.585	297.027469	
0.586	281.328265	
0.587	265.0836945	
0.588	254.460689	
0.589	254.618784	
0.59	268.5054101	
0.591	288.620245	
0.592	304.8390792	
0.593	303.9934546	
0.594	285.8774801	
0.595	264.1057113	
0.596	252.9103773	
0.597	257.4007663	
0.598	272.8303509	
0.599	283.2670738	
0.6	280.3882737	
0.601	270.9454659	
0.602	263.7037332	
0.603	263.0529699	
0.604	268.7676763	
0.605	276.8072374	
0.606	282.7192562	
0.607	285.6225672	
0.608	285.073524	
0.609	282.5341992	
0.61	279.9679125	
0.611	279.5475513	
0.612	282.8050442	
0.613	290.8188689	
0.614	301.3536353	
0.615	306.3857143	
0.616	301.9124829	
0.617	291.6522381	
0.618	282.341789	
0.619	279.3919073	
0.62	286.3199011	
0.621	301.8536568	
0.622	313.697303	
0.623	312.9926158	
0.624	299.2432505	
0.625	279.0107635	
0.626	262.6889837	
0.627	257.607883	
0.628	267.1462831	
0.629	288.6729434	
0.63	310.2375955	
0.631	318.0087627	
0.632	306.3759099	
0.633	282.9704925	
0.634	264.2331677	
0.635	258.7917574	
0.636	268.4649672	
0.637	288.3420468	
0.638	305.4506251	
0.639	308.4115366	
0.64	296.083801	
0.641	275.8770504	
0.642	258.6385646	
0.643	253.2976488	
0.644	262.682856	
0.645	282.4165471	
0.646	299.1881011	
0.647	302.4002489	
0.648	292.9942075	
0.649	277.6173213	
0.65	266.7038621	
0.651	268.1401983	
0.652	279.9483038	
0.653	292.6302213	
0.654	301.1796082	
0.655	304.6172559	
0.656	301.215149	
0.657	293.4979056	
0.658	285.4448635	
0.659	278.0156227	
0.66	276.0290177	
0.661	289.8801031	
0.662	325.793411	
0.663	367.244947	
0.664	379.5028267	
0.665	350.2711785	
0.666	296.8791783	
0.667	245.8230629	
0.668	212.0740637	
0.669	204.9806217	
0.67	221.9752245	
0.671	250.4249763	
0.672	274.9039694	
0.673	280.6456377	
0.674	272.1575278	
0.675	260.980577	
0.676	256.5281798	
0.677	259.2574637	
0.678	265.5420475	
0.679	268.3767281	
0.68	268.1291685	
0.681	269.3007874	
0.682	274.3561517	
0.683	280.9311891	
0.684	282.6371448	
0.685	276.752088	
0.686	271.4283298	
0.687	276.5621289	
0.688	293.0334249	
0.689	316.6471846	
0.69	335.3636751	
0.691	335.7693298	
0.692	317.9965073	
0.693	292.8250826	
0.694	271.9859518	
0.695	261.5982506	
0.696	266.6474871	
0.697	286.0882735	
0.698	312.3259205	
0.699	334.3060317	
0.7	339.7572463	
0.701	324.4416372	
0.702	296.4024422	
0.703	269.6770291	
0.704	256.2683647	
0.705	262.2477883	
0.706	284.3651602	
0.707	309.7878213	
0.708	328.9026132	
0.709	332.9530323	
0.71	315.6888101	
0.711	285.3823608	
0.712	257.9976057	
0.713	245.5865331	
0.714	258.0809426	
0.715	304.2593974	
0.716	363.2055578	
0.717	393.4936239	
0.718	373.2157918	
0.719	310.1505819	
0.72	236.5763421	
0.721	182.0862555	
0.722	163.4371699	
0.723	175.7526501	
0.724	206.1252787	
0.725	238.8595284	
0.726	261.5222669	
0.727	273.2739974	
0.728	276.5192349	
0.729	274.5755239	
0.73	269.6463905	
0.731	264.2956704	
0.732	262.5713316	
0.733	263.0848341	
0.734	263.9341353	
0.735	266.6058187	
0.736	270.9859089	
0.737	274.8292113	
0.738	278.8465407	
0.739	283.9558289	
0.74	291.7931755	
0.741	299.0925087	
0.742	303.1245447	
0.743	303.6931966	
0.744	301.1183311	
0.745	295.6266735	
0.746	291.4733088	
0.747	293.3447127	
0.748	307.4801241	
0.749	338.0169754	
0.75	371.5600834	
0.751	380.9832825	
0.752	356.5030639	
0.753	311.0305217	
0.754	263.7466272	
0.755	226.1102061	
0.756	208.4685166	
0.757	212.4282456	
0.758	235.9562174	
0.759	271.0986588	
0.76	298.4674819	
0.761	304.619707	
0.762	290.636263	
0.763	267.8154295	
0.764	246.8880597	
0.765	239.0985093	
0.766	245.4431446	
0.767	260.0393601	
0.768	275.4640425	
0.769	286.8836508	
0.77	290.9352955	
0.771	287.017235	
0.772	279.6027007	
0.773	274.6417032	
0.774	275.1147627	
0.775	284.0992174	
0.776	298.2640418	
0.777	310.8491414	
0.778	316.0246089	
0.779	311.0697391	
0.78	297.6647513	
0.781	281.8233843	
0.782	271.1636126	
0.783	273.7556357	
0.784	290.2244806	
0.785	317.1533338	
0.786	345.1962055	
0.787	358.0374435	
0.788	348.4389919	
0.789	321.6045055	
0.79	290.0602579	
0.791	266.4452726	
0.792	258.9424992	
0.793	269.3289749	
0.794	296.5482818	
0.795	336.2399383	
0.796	366.4091268	
0.797	361.253268	
0.798	322.9170619	
0.799	269.7971323	
0.8	223.6885334	
0.801	201.1887921	
0.802	210.1953065	
0.803	243.5741918	
0.804	282.213107	
0.805	303.2801887	
0.806	296.1720401	
0.807	270.2505831	
0.808	240.3252777	
0.809	220.6749235	
0.81	220.4432959	
0.811	234.6853294	
0.812	253.7486486	
0.813	269.4625591	
0.814	278.0327803	
0.815	283.7242013	
0.816	290.4977767	
0.817	303.8794791	
0.818	330.0999686	
0.819	357.8241991	
0.82	362.081735	
0.821	334.0927872	
0.822	287.0258138	
0.823	244.6428651	
0.824	220.2999074	
0.825	220.4763855	
0.826	239.3142048	
0.827	266.385221	
0.828	289.6913695	
0.829	298.0128055	
0.83	291.8005287	
0.831	276.0020558	
0.832	261.752669	
0.833	255.2205255	
0.834	256.0232561	
0.835	264.6057327	
0.836	275.6049799	
0.837	281.6052377	
0.838	281.414053	
0.839	277.2704926	
0.84	269.8486051	
0.841	261.897283	
0.842	259.3677626	
0.843	266.0175581	
0.844	280.2522384	
0.845	294.9918423	
0.846	301.9529258	
0.847	300.0312746	
0.848	292.0725993	
0.849	282.9692669	
0.85	276.2116236	
0.851	274.0289318	
0.852	278.553636	
0.853	290.4695892	
0.854	306.7288663	
0.855	318.0700399	
0.856	315.8040111	
0.857	301.2004425	
0.858	281.7755882	
0.859	267.9183751	
0.86	264.3091514	
0.861	277.5817805	
0.862	304.8697178	
0.863	328.8707491	
0.864	333.07191	
0.865	312.0550755	
0.866	276.5045283	
0.867	244.3144197	
0.868	226.9693116	
0.869	230.7881031	
0.87	251.2424134	
0.871	280.9115805	
0.872	305.3243942	
0.873	311.3172987	
0.874	298.1329087	
0.875	274.6956271	
0.876	250.1700634	
0.877	235.7919946	
0.878	243.3021213	
0.879	274.0019698	
0.88	317.2979479	
0.881	346.2415935	
0.882	338.6334235	
0.883	303.2372947	
0.884	259.8971971	
0.885	224.7915219	
0.886	212.9172372	
0.887	226.9202899	
0.888	259.3040343	
0.889	291.1191269	
0.89	303.8353596	
0.891	293.408441	
0.892	268.1144619	
0.893	245.7728157	
0.894	240.7971117	
0.895	257.1029594	
0.896	281.5758247	
0.897	298.0655038	
0.898	298.142713	
0.899	285.8970888	
0.9	272.7653971	
0.901	263.3581301	
0.902	260.1361779	
0.903	264.7601511	
0.904	277.0915634	
0.905	288.6557858	
0.906	290.3985077	
0.907	280.8245669	
0.908	264.4182247	
0.909	247.6932413	
0.91	237.560453	
0.911	239.4539167	
0.912	258.2120757	
0.913	288.5626445	
0.914	311.4251465	
0.915	309.2976041	
0.916	285.6384993	
0.917	258.2684506	
0.918	241.7922525	
0.919	242.1905539	
0.92	257.4865543	
0.921	277.2300497	
0.922	286.9657622	
0.923	280.2314042	
0.924	262.6755027	
0.925	247.412592	
0.926	241.7873503	
0.927	248.326847	
0.928	278.3477448	
0.929	324.7823381	
0.93	350.6866375	
0.931	334.5915831	
0.932	283.7107203	
0.933	226.0967251	
0.934	187.8499836	
0.935	184.6574445	
0.936	212.011561	
0.937	244.6122266	
0.938	257.8762769	
0.939	246.5179457	
0.94	219.9812662	
0.941	199.1335567	
0.942	204.2220106	
0.943	234.0676558	
0.944	267.8803833	
0.945	279.5058828	
0.946	260.1349524	
0.947	224.8650545	
0.948	200.4289555	
0.949	205.2036705	
0.95	243.3413386	
0.951	297.2750287	
0.952	335.8661477	
0.953	330.8389709	
0.954	284.3688369	
0.955	224.7976497	
0.956	181.2516609	
0.957	172.2512741	
0.958	201.7464141	
0.959	259.0405426	
0.96	313.7414225	
0.961	330.4541505	
0.962	301.4467766	
0.963	250.1418759	
0.964	208.9329974	
0.965	198.6604971	
0.966	222.8588409	
0.967	260.4511425	
0.968	286.1262653	
0.969	287.8996258	
0.97	269.6476161	
0.971	248.9065287	
0.972	238.6683437	
0.973	243.565613	
0.974	261.9695901	
0.975	283.443552	
0.976	297.6966154	
0.977	294.1756308	
0.978	272.5925955	
0.979	250.1553569	
0.98	237.9808142	
0.981	239.4710743	
0.982	262.5014757	
0.983	298.0875636	
0.984	320.6779951	
0.985	312.9644283	
0.986	276.0241155	
0.987	231.0663014	
0.988	201.4743435	
0.989	197.5477042	
0.99	215.8695699	
0.991	243.4087435	
0.992	269.1782331	
0.993	280.1002711	
0.994	271.9822752	
0.995	253.2314695	
0.996	237.8263958	
0.997	230.8469292	
0.998	234.6497887	
0.999	250.0830499	
1	272.1256637	
1.001	287.7881014	
1.002	284.4558504	
1.003	264.9072163	
1.004	241.6770514	
1.005	227.1200534	
1.006	228.9216014	
1.007	250.7313621	
1.008	281.6150421	
1.009	299.5913047	
1.01	289.907065	
1.011	258.9020563	
1.012	228.2696126	
1.013	214.1489078	
1.014	220.5033475	
1.015	241.163549	
1.016	261.86787	
1.017	269.9944447	
1.018	261.1546041	
1.019	242.1770729	
1.02	230.4584321	
1.021	234.0039276	
1.022	251.8907256	
1.023	273.6808776	
1.024	283.3663428	
1.025	275.8844037	
1.026	257.2377691	
1.027	240.9686877	
1.028	235.4108508	
1.029	242.0839317	
1.03	262.0271906	
1.031	289.8274047	
1.032	310.1836716	
1.033	305.2508616	
1.034	273.478663	
1.035	234.1093243	
1.036	207.8054979	
1.037	206.0174309	
1.038	226.8504339	
1.039	256.0710523	
1.04	275.7863602	
1.041	276.9677835	
1.042	262.6338343	
1.043	244.2580447	
1.044	232.2636567	
1.045	231.5687739	
1.046	244.4443272	
1.047	261.4511854	
1.048	272.4050875	
1.049	271.476126	
1.05	259.3162898	
1.051	245.0889627	
1.052	235.8679783	
1.053	234.9819108	
1.054	246.8659999	
1.055	271.3964657	
1.056	298.871911	
1.057	308.3612894	
1.058	292.3704062	
1.059	260.9609683	
1.06	234.1938867	
1.061	225.4729238	
1.062	235.174321	
1.063	255.5085281	
1.064	270.7567323	
1.065	271.6538297	
1.066	259.4560017	
1.067	244.525213	
1.068	237.4991758	
1.069	241.5459183	
1.07	253.4937357	
1.071	267.0274054	
1.072	273.392875	
1.073	270.2861239	
1.074	261.5332968	
1.075	254.3356836	
1.076	252.8258148	
1.077	257.2463479	
1.078	266.6009165	
1.079	276.1442187	
1.08	282.328308	
1.081	283.4386498	
1.082	277.2030878	
1.083	265.2736536	
1.084	253.8050235	
1.085	247.2361138	
1.086	246.6564321	
1.087	253.5488851	
1.088	263.9157521	
1.089	271.2959712	
1.09	271.6035825	
1.091	265.0162896	
1.092	254.2805342	
1.093	243.8572922	
1.094	239.8742779	
1.095	243.0999067	
1.096	252.8919941	
1.097	265.4292975	
1.098	275.022847	
1.099	275.7471429	
1.1	265.570235	
1.101	251.9323941	
1.102	242.8082275	
1.103	244.0288682	
1.104	259.4976701	
1.105	279.1124835	
1.106	289.4119457	
1.107	284.6850269	
1.108	269.0127849	
1.109	252.7302225	
1.11	242.8033253	
1.111	243.1673115	
1.112	255.991392	
1.113	277.5033458	
1.114	297.1475722	
1.115	301.5913906	
1.116	287.317493	
1.117	262.5897147	
1.118	238.1634201	
1.119	221.9409093	
1.12	222.7093246	
1.121	243.0312763	
1.122	271.5741694	
1.123	292.1277487	
1.124	291.078684	
1.125	270.5018194	
1.126	243.0827491	
1.127	223.705691	
1.128	221.877181	
1.129	236.9133663	
1.13	257.2696332	
1.131	270.5483901	
1.132	271.0802757	
1.133	262.6460897	
1.134	252.5929617	
1.135	247.254497	
1.136	248.6295561	
1.137	257.8100976	
1.138	269.80326	
1.139	277.424911	
1.14	275.6956701	
1.141	266.3545824	
1.142	257.3603234	
1.143	252.7535078	
1.144	253.833211	
1.145	259.8273411	
1.146	267.8423914	
1.147	274.8059259	
1.148	276.7900798	
1.149	270.0875859	
1.15	256.4129787	
1.151	243.0901023	
1.152	236.5787931	
1.153	241.4343939	
1.154	262.4218154	
1.155	287.0711589	
1.156	296.2357683	
1.157	282.3295335	
1.158	250.9678918	
1.159	220.4040785	
1.16	208.5236661	
1.161	243.0104421	
1.162	326.4049569	
1.163	391.9678231	
1.164	388.5228221	
1.165	320.1706203	
1.166	226.1641299	
1.167	154.0936311	
1.168	125.049491	
1.169	133.9310001	
1.17	167.5096488	
1.171	209.1143777	
1.172	238.4269118	
1.173	245.9039487	
1.174	235.7785137	
1.175	220.0878885	
1.176	210.0825566	
1.177	209.395027	
1.178	215.4896517	
1.179	220.247209	
1.18	219.5425219	
1.181	216.9627542	
1.182	217.700531	
1.183	224.8405437	
1.184	235.7613561	
1.185	246.9897797	
1.186	255.2744494	
1.187	256.5220521	
1.188	250.6713105	
1.189	238.8190855	
1.19	227.8480258	
1.191	226.9068089	
1.192	237.9942951	
1.193	255.6788786	
1.194	269.0189126	
1.195	269.1757821	
1.196	256.621321	
1.197	241.7248476	
1.198	234.072558	
1.199	236.8128718	
1.2	248.4016051	
1.201	262.0664079	
1.202	269.2051951	
1.203	268.3791792	
1.204	263.141209	
1.205	258.192467	
1.206	258.6152793	
1.207	273.6870053	
1.208	302.4823603	
1.209	328.4087194	
1.21	331.3843375	
1.211	304.5192125	
1.212	261.1827915	
1.213	221.5977573	
1.214	199.7830944	
1.215	204.9401787	
1.216	236.9550348	
1.217	282.6861665	
1.218	312.3639123	
1.219	302.6625151	
1.22	258.4375755	
1.221	205.548048	
1.222	172.318679	
1.223	186.5288484	
1.224	254.8173219	
1.225	329.2040967	
1.226	352.2688133	
1.227	313.9522159	
1.228	237.2074966	
1.229	166.2363098	
1.23	142.3026833	
1.231	179.5922758	
1.232	243.6624309	
1.233	277.4580007	
1.234	261.3457887	
1.235	206.3360721	
1.236	150.0052202	
1.237	132.4652508	
1.238	166.8527578	
1.239	229.4032397	
1.24	273.6367581	
1.241	271.6636341	
1.242	230.9952199	
1.243	181.0666039	
1.244	164.1700445	
1.245	198.7879536	
1.246	263.5480893	
1.247	314.1617837	
1.248	316.4621277	
1.249	270.2775451	
1.25	203.9229782	
1.251	155.4686902	
1.252	156.0201845	
1.253	207.4329329	
1.254	279.9617847	
1.255	329.6514199	
1.256	326.3228455	
1.257	274.4345865	
1.258	205.8826212	
1.259	159.0595308	
1.26	158.7654005	
1.261	205.0247412	
1.262	271.3976913	
1.263	318.4070642	
1.264	319.0137079	
1.265	279.0401765	
1.266	226.3920809	
1.267	191.3525851	
1.268	193.1332989	
1.269	228.8946394	
1.27	272.7862313	
1.271	294.2087205	
1.272	281.1530124	
1.273	244.2482403	
1.274	209.078837	
1.275	195.3637869	
1.276	206.2551862	
1.277	235.1179461	
1.278	264.9782978	
1.279	278.3171062	
1.28	269.0458745	
1.281	242.7579802	
1.282	215.2433175	
1.283	201.717001	
